customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
14166,37,Female,Semi-Urban,30948.57,3131.19,9544.94,0.7,0,95.16,1,1,17362.56,398291.95,298071.59,59,increase
14167,39,Female,Rural,56537.94,28914.05,301387.98,0.83,3,52.71,1,1,28962.04,431996.35,491100.48,37,stable
14168,40,Male,Urban,54626.95,29787.13,490333.13,0.6,4,30.79,1,0,63381.46,200986.25,278274.52,11,stable
14169,30,Male,Semi-Urban,60962.88,7081.45,122786.59,0.73,3,43.42,0,3,21661.64,185672.69,543877.42,31,stable
14170,55,Male,Rural,35206.29,16711.92,216009.98,0.75,3,97.85,2,0,78487.62,400245.82,323313.1,39,stable
14171,22,Female,Semi-Urban,26095.24,6753.19,57396.34,0.21,3,35.18,1,1,38180.56,70331.82,68549.71,43,stable
14172,49,Female,Semi-Urban,84313.0,40214.13,552991.78,0.41,3,25.95,2,0,35734.23,143508.71,285989.22,50,stable
14173,47,Male,Rural,65232.22,16891.91,114087.87,0.39,2,46.12,0,0,48633.07,26601.41,265285.47,4,stable
14174,54,Female,Rural,46670.53,7352.92,33591.69,0.3,5,41.95,1,0,46064.61,343269.9,657852.88,34,stable
14175,19,Female,Urban,57943.35,11991.68,73380.6,0.32,4,19.67,3,3,69682.42,228631.12,567277.65,20,stable
14176,26,Male,Semi-Urban,40849.39,26579.26,396395.85,0.7,1,45.07,2,1,41034.45,491504.51,108437.36,37,stable
14177,49,Female,Rural,51346.07,18663.21,315292.03,0.3,4,44.86,2,0,57641.92,190455.28,851902.61,39,stable
14178,18,Female,Semi-Urban,38083.41,24746.53,175234.72,0.81,4,7.54,2,0,75007.22,15884.13,400842.41,26,stable
14179,18,Female,Rural,47817.67,18667.16,323343.5,0.91,5,28.51,2,1,89482.99,430114.29,564014.77,35,stable
14180,30,Female,Urban,31671.82,20238.66,276159.73,0.87,5,24.07,2,2,55361.42,319227.34,909207.57,50,stable
14181,36,Female,Rural,76160.16,33552.0,279143.18,0.85,2,94.96,1,2,52198.39,146266.64,716653.61,55,stable
14182,50,Female,Semi-Urban,48017.72,14915.12,292287.86,0.59,3,29.81,2,0,33070.6,314652.28,600602.38,29,stable
14183,33,Female,Semi-Urban,39928.95,9314.62,43231.12,0.34,4,70.28,1,2,21764.07,176483.98,961545.34,24,increase
14184,28,Female,Urban,35703.7,11522.58,189990.34,0.71,4,17.0,2,0,33513.37,121515.34,808356.54,12,stable
14185,38,Female,Urban,74511.65,15360.94,211697.85,0.07,1,17.58,1,0,24564.95,223712.06,280441.94,43,stable
14186,39,Female,Rural,50091.81,34506.67,669980.01,0.49,0,84.53,1,1,51708.13,315289.6,252831.42,24,stable
14187,39,Male,Rural,71381.27,22070.0,376218.26,0.74,4,87.89,2,2,43265.88,358312.81,611137.15,40,stable
14188,33,Male,Semi-Urban,53234.05,23112.11,235753.48,0.55,4,94.93,2,1,27486.57,336826.0,180924.07,27,stable
14189,18,Male,Rural,59442.66,41492.09,703530.21,0.22,1,8.83,1,2,27089.89,32457.37,80157.96,13,stable
14190,25,Male,Urban,53484.22,22000.65,44246.63,0.2,2,38.53,0,0,53066.92,62579.03,563475.93,40,stable
14191,49,Female,Rural,32117.16,9198.35,26687.37,0.03,2,92.49,0,2,5989.65,409645.82,53724.37,28,increase
14192,36,Male,Urban,69651.68,32625.44,356406.8,0.91,2,94.91,3,2,49869.2,472942.71,558649.94,27,stable
14193,31,Male,Semi-Urban,54508.22,32176.21,448726.06,0.27,3,29.52,4,0,70392.48,349848.07,700220.69,40,stable
14194,46,Male,Rural,41191.33,19354.43,57709.53,0.32,4,5.9,2,0,46561.53,232219.36,554205.72,18,stable
14195,23,Male,Urban,49855.55,11577.15,184279.08,0.12,2,62.6,1,1,97770.21,41261.8,704582.71,9,stable
14196,32,Male,Rural,55629.03,11986.89,182871.66,0.36,3,4.23,3,0,65914.63,34378.91,495621.58,26,stable
14197,36,Female,Urban,43978.46,23322.14,94625.3,0.36,0,26.47,1,1,6085.55,434663.87,811295.98,42,stable
14198,30,Male,Urban,37770.77,23014.44,239475.94,0.79,1,3.22,2,0,90512.09,181813.29,692333.39,36,stable
14199,36,Female,Urban,34273.8,17804.97,165035.58,0.39,4,54.08,3,0,83595.53,421625.57,272770.73,4,stable
14200,33,Female,Rural,46109.82,7190.78,78754.64,0.87,3,31.45,3,0,61438.09,159355.12,718359.51,45,stable
14201,21,Female,Urban,66070.77,19381.89,68045.37,0.56,2,33.03,4,1,9915.4,49426.1,272433.65,50,stable
14202,36,Female,Rural,40969.88,20948.12,132707.37,0.95,2,66.38,1,1,31252.27,421266.29,614344.56,12,stable
14203,21,Male,Urban,41558.51,21885.92,436994.95,0.99,5,77.36,1,0,69535.6,152015.94,560853.43,43,stable
14204,36,Female,Urban,45595.74,17257.92,226814.23,0.17,3,25.88,1,0,39107.31,24854.36,625630.1,34,stable
14205,48,Female,Rural,44715.65,12468.58,170961.65,0.22,5,23.74,1,1,94882.32,473079.54,153197.25,39,stable
14206,32,Female,Rural,54018.97,8390.5,106288.41,0.83,4,97.24,4,0,59765.49,362987.85,705499.4,11,increase
14207,23,Male,Rural,48168.66,6348.16,96652.37,0.65,3,69.14,3,0,59446.36,288869.67,713244.46,57,stable
14208,33,Female,Semi-Urban,42027.18,7080.97,113699.46,0.62,4,18.03,0,1,49281.29,485195.53,557351.7,1,stable
14209,26,Male,Semi-Urban,52341.06,15829.86,34888.12,0.98,2,38.8,1,1,73870.17,333724.34,827578.23,35,stable
14210,40,Male,Semi-Urban,63342.92,29517.13,282409.8,0.83,1,2.84,3,0,75524.98,110259.55,323080.79,46,stable
14211,33,Female,Urban,60047.89,36562.98,711702.87,0.4,7,61.1,0,0,76763.15,348475.32,840655.99,21,stable
14212,52,Female,Urban,44697.42,11194.99,154248.26,0.58,2,63.44,1,0,24256.97,188894.27,637823.04,53,stable
14213,46,Female,Urban,58890.82,8559.77,154363.12,0.46,5,69.93,0,0,84492.37,412759.74,710698.91,22,stable
14214,33,Female,Rural,50096.83,34041.6,300400.34,0.66,2,21.69,3,1,3486.28,498105.31,628145.73,48,stable
14215,42,Male,Semi-Urban,42778.89,20110.83,80820.47,0.42,3,11.49,0,2,43866.53,44941.55,268441.19,60,stable
14216,31,Female,Urban,22882.32,4239.78,21499.38,0.43,3,65.79,1,0,19093.38,433884.42,918400.12,2,stable
14217,35,Male,Rural,54579.99,13666.54,110955.12,0.71,2,40.49,0,0,71456.12,72851.92,675124.11,39,stable
14218,31,Male,Semi-Urban,47988.91,16854.4,322029.89,0.04,4,60.13,2,0,96556.23,441975.76,491508.69,8,stable
14219,42,Male,Semi-Urban,62008.02,42191.84,820429.11,0.31,1,82.05,3,1,51885.66,70645.33,893044.61,35,stable
14220,49,Male,Rural,77303.61,13170.32,230629.19,0.36,1,1.6,6,3,49287.4,217823.96,772692.71,26,stable
14221,42,Female,Urban,37905.87,13507.92,163179.54,0.67,3,4.85,1,1,55040.9,498685.89,208048.26,8,stable
14222,44,Male,Semi-Urban,30128.71,10916.19,132195.7,0.09,3,55.18,3,0,36677.6,438710.83,803256.63,51,stable
14223,44,Male,Urban,33246.51,23116.38,393646.71,0.25,3,44.59,1,0,64874.11,308206.34,944481.89,32,stable
14224,40,Female,Urban,55898.97,12054.21,36423.77,0.35,0,62.16,3,0,63222.14,216905.2,559148.0,42,stable
14225,23,Female,Urban,45015.6,17152.13,164373.4,0.81,4,74.52,2,5,32954.07,269237.99,898309.91,0,stable
14226,52,Female,Urban,52161.95,36102.08,479254.14,0.37,7,19.88,3,0,47259.18,328793.34,294556.5,14,stable
14227,53,Female,Urban,47398.61,23422.16,87226.26,0.85,0,71.17,0,2,57501.96,178937.28,744188.78,44,stable
14228,32,Male,Urban,63665.51,12672.02,45032.43,0.82,4,75.44,2,1,37522.21,41110.28,360133.72,44,increase
14229,31,Male,Urban,50427.83,33364.34,206067.46,0.68,5,72.69,0,1,8809.9,79017.46,114778.08,39,stable
14230,41,Male,Rural,33536.71,14275.52,178797.05,0.35,3,57.86,1,2,93990.89,338105.52,357505.58,7,stable
14231,40,Male,Urban,37897.85,22299.64,380833.34,0.98,4,30.7,0,4,87005.62,67819.04,450743.35,52,stable
14232,32,Male,Urban,63538.52,37081.59,475578.33,0.19,1,13.67,2,1,28894.44,224708.25,990148.21,37,stable
14233,22,Male,Semi-Urban,41677.65,17984.9,250973.4,0.24,5,53.87,1,2,37484.22,487406.24,678382.42,48,stable
14234,38,Female,Semi-Urban,59216.72,34921.05,271109.39,0.8,2,33.42,2,0,47915.62,214457.57,435910.82,58,stable
14235,40,Female,Urban,51329.48,32385.01,301256.85,0.67,3,58.14,2,3,48064.8,292100.12,154649.84,14,stable
14236,42,Male,Semi-Urban,62917.42,36969.18,597006.2,0.69,6,2.87,6,3,56976.92,46433.44,481268.95,28,stable
14237,38,Male,Rural,70979.19,33973.98,545365.16,0.06,1,90.34,0,3,10257.35,230344.2,893897.59,52,stable
14238,32,Male,Rural,38988.23,17644.79,349652.45,0.85,5,83.25,1,2,87216.93,65087.19,886542.39,45,stable
14239,44,Male,Rural,66976.06,25320.8,53819.43,0.17,2,75.0,3,1,3763.53,427974.47,653909.72,57,stable
14240,35,Male,Semi-Urban,35243.46,5239.16,77511.97,0.4,3,76.9,1,1,46027.66,401167.94,190445.45,15,increase
14241,30,Female,Rural,62841.61,24288.54,473526.11,0.93,4,21.5,2,1,34235.94,47413.13,436653.49,29,stable
14242,33,Female,Rural,43068.96,20572.26,378933.35,0.04,1,13.52,4,0,74546.29,336216.57,229293.02,28,stable
14243,18,Female,Semi-Urban,17699.97,6575.26,56350.31,0.35,3,18.45,0,3,15280.37,202288.28,265478.25,11,stable
14244,33,Male,Urban,80638.15,28314.7,298081.45,0.23,3,4.49,1,0,24769.0,256217.47,419123.13,25,stable
14245,41,Male,Urban,48375.52,11692.15,123702.16,0.87,2,5.88,0,0,35711.92,411896.74,676452.78,32,stable
14246,38,Female,Urban,61199.67,19560.48,257495.5,0.54,6,40.13,0,1,23478.34,312665.3,901079.54,20,stable
14247,50,Male,Semi-Urban,46259.13,10288.71,92810.64,0.74,1,37.68,1,2,70647.54,441459.58,599310.4,31,stable
14248,32,Male,Urban,62962.23,9239.43,40642.06,0.92,6,9.62,0,1,33595.65,163340.04,403839.61,40,stable
14249,39,Male,Rural,38956.45,20823.72,357059.76,0.93,0,18.74,2,0,62784.53,495686.11,357198.09,7,stable
14250,42,Male,Urban,42993.61,22349.94,273567.57,0.21,2,98.51,0,0,71579.76,299505.22,229252.04,35,stable
14251,58,Female,Rural,59106.5,24258.72,466139.53,0.25,4,47.49,0,1,30265.5,263190.11,531251.41,3,stable
14252,36,Male,Urban,48392.1,7135.81,48684.28,0.36,1,24.56,2,1,70124.01,88097.94,140528.79,37,stable
14253,24,Female,Urban,35741.18,16794.33,210134.51,0.99,0,59.18,2,0,66893.16,495523.41,915140.48,40,stable
14254,43,Male,Urban,56523.95,15116.49,55310.54,0.76,3,78.32,1,1,44309.68,481855.01,298002.72,4,increase
14255,53,Female,Semi-Urban,55293.41,37020.56,216374.64,0.56,3,54.41,2,1,91314.03,341294.27,283595.97,54,stable
14256,31,Female,Urban,47670.92,6148.99,92320.48,0.65,1,68.23,1,1,23058.65,454657.03,564312.29,34,stable
14257,43,Male,Rural,40332.51,4103.5,52282.27,0.05,4,19.7,0,0,85459.11,235644.59,381605.28,20,stable
14258,47,Female,Rural,48456.62,29050.34,571664.3,0.46,6,77.55,1,0,18875.72,280669.82,726251.23,60,stable
14259,45,Female,Urban,62397.21,14925.8,123912.62,0.81,4,62.55,2,1,34497.22,1433.1,616817.69,26,stable
14260,36,Female,Semi-Urban,44737.6,22458.76,257741.06,0.08,4,77.09,4,1,57339.76,451229.82,943036.95,38,stable
14261,28,Female,Urban,25589.11,7917.11,158266.41,0.6,5,32.76,2,0,58652.74,287377.74,983929.36,27,stable
14262,34,Female,Urban,47216.48,28050.88,76592.84,0.91,2,19.55,3,1,68849.85,485048.01,318558.66,5,stable
14263,39,Male,Rural,49320.68,30192.22,389466.33,0.15,0,39.07,1,2,95547.54,119668.86,475106.36,0,stable
14264,44,Female,Semi-Urban,52820.28,35131.81,687777.29,0.42,3,40.29,1,1,10022.85,163785.91,727906.67,44,stable
14265,38,Male,Rural,52469.44,17375.61,123032.77,0.24,1,49.87,2,0,73316.32,99967.03,764610.11,20,stable
14266,31,Female,Semi-Urban,59680.29,6181.65,12668.31,0.42,2,68.38,6,0,74079.38,411050.95,304562.05,57,stable
14267,40,Female,Urban,48199.32,8987.39,56879.95,0.72,2,2.05,4,2,69621.31,115931.33,783482.91,33,stable
14268,43,Male,Rural,47614.52,13560.47,145633.87,0.82,1,29.0,2,1,60847.48,33852.11,375532.9,24,stable
14269,38,Female,Urban,53840.15,31489.35,138807.4,0.35,2,25.49,5,1,24506.35,315933.4,60534.76,5,stable
14270,26,Female,Urban,24385.43,15759.25,189048.25,0.25,3,5.51,0,2,47017.45,409569.43,312921.27,11,stable
14271,33,Female,Rural,43653.42,9869.25,152544.09,0.07,2,32.78,0,1,54448.34,398213.28,709092.92,49,stable
14272,44,Male,Urban,43841.98,14653.56,69563.93,0.79,0,8.38,4,0,46136.47,272210.69,561545.3,43,stable
14273,21,Male,Semi-Urban,46816.88,20585.84,185215.31,0.19,3,39.72,0,0,23826.33,381796.72,882350.45,3,stable
14274,18,Female,Urban,32675.68,8699.22,89598.36,0.97,1,31.53,5,1,11406.48,466171.79,369980.29,57,stable
14275,50,Male,Semi-Urban,51637.96,15788.24,214868.44,0.83,4,16.13,4,1,15345.72,169014.26,999358.25,28,stable
14276,40,Female,Urban,45863.28,26237.58,362729.89,0.46,1,98.32,2,2,14339.7,430987.04,350300.65,44,stable
14277,41,Male,Semi-Urban,28191.74,5675.66,66604.63,0.52,5,0.13,4,3,34602.61,249687.64,550859.74,30,stable
14278,24,Male,Rural,41648.24,17634.67,48359.16,0.99,3,22.53,3,3,54425.95,99186.68,593428.96,17,stable
14279,42,Male,Urban,50907.92,22841.47,254655.07,0.23,6,98.62,1,1,12460.08,307915.46,231097.35,5,stable
14280,37,Female,Rural,66462.43,12301.34,31856.66,0.64,3,24.56,2,0,65686.04,456334.96,841476.84,33,stable
14281,19,Male,Rural,72818.53,37965.51,654198.32,0.86,2,98.47,1,0,84216.2,188733.68,659582.15,28,stable
14282,49,Female,Semi-Urban,48090.9,10573.34,161465.71,0.58,3,30.15,0,0,27456.7,494917.38,234461.97,0,stable
14283,36,Male,Urban,67103.68,34793.25,353472.49,0.47,4,11.05,4,1,81671.76,311780.77,528596.72,5,stable
14284,31,Female,Rural,64933.53,22049.16,266541.21,0.67,2,24.32,3,0,66599.79,282646.44,390355.06,3,stable
14285,31,Female,Urban,58205.72,27194.63,250722.49,0.96,2,17.59,3,1,66041.93,38413.34,899025.54,22,stable
14286,18,Male,Semi-Urban,37237.75,16743.56,261983.31,0.39,1,18.94,1,1,46054.19,252956.94,952685.28,19,stable
14287,40,Male,Rural,59412.27,41029.76,788265.9,0.96,2,34.27,1,0,38364.7,362555.51,259099.45,48,stable
14288,37,Female,Semi-Urban,40024.13,5529.77,85389.66,0.84,2,8.12,2,3,33062.0,228143.18,618838.49,17,stable
14289,33,Female,Rural,62669.31,16721.53,168219.08,0.46,3,75.09,2,0,5659.72,204958.58,164808.2,7,increase
14290,47,Male,Semi-Urban,47084.26,21371.17,92242.42,0.59,3,42.77,1,1,1795.47,241085.29,64849.69,40,stable
14291,21,Male,Urban,47867.43,26521.97,187274.52,0.27,1,61.14,3,2,94683.24,250872.93,549103.03,8,stable
14292,29,Female,Rural,59069.03,37585.51,459982.25,0.51,2,75.11,1,0,49212.06,38991.83,175595.66,13,stable
14293,26,Female,Rural,74094.98,11787.56,30871.73,0.85,3,33.72,2,0,70011.98,389935.57,856963.03,53,stable
14294,32,Female,Urban,56963.91,15246.29,201530.38,0.45,4,46.66,5,1,28501.0,185709.85,541712.03,39,stable
14295,35,Female,Rural,78024.51,13115.64,98701.09,0.81,4,58.05,1,0,35879.1,471594.7,540557.07,23,stable
14296,39,Male,Semi-Urban,37247.93,5360.23,29852.98,0.17,1,4.35,4,1,75645.99,31847.2,651459.62,1,stable
14297,31,Male,Rural,42581.72,4743.06,57444.67,0.14,4,22.71,0,2,26352.93,288216.94,603556.6,57,stable
14298,26,Male,Rural,46619.14,27153.45,294112.01,0.02,1,90.93,6,2,15939.31,216800.62,91687.32,19,stable
14299,51,Male,Rural,42309.76,8199.92,77075.79,0.04,3,85.72,2,0,93763.18,410440.05,312883.78,32,increase
14300,59,Male,Semi-Urban,62647.56,20841.18,149476.47,0.23,8,61.93,0,0,92269.19,447177.1,942565.96,25,stable
14301,36,Male,Urban,41659.06,4467.99,37805.35,0.93,4,37.31,2,1,96782.0,342982.69,370088.19,27,stable
14302,27,Female,Semi-Urban,41541.45,24835.97,154951.51,0.99,0,63.93,1,0,89231.83,6326.78,665084.48,45,stable
14303,49,Male,Semi-Urban,28957.94,4771.27,92142.15,0.07,3,37.14,2,2,72581.88,419030.14,366491.57,8,stable
14304,20,Female,Rural,49855.1,18278.68,277387.19,0.64,1,56.15,0,1,5778.2,53631.62,359195.91,42,stable
14305,31,Male,Rural,66908.86,21153.13,150826.82,0.44,4,39.91,1,4,74249.08,459557.31,852991.06,50,stable
14306,28,Male,Urban,58582.64,14781.66,184279.82,0.73,3,33.3,2,2,23026.63,275875.95,750964.89,19,stable
14307,23,Female,Rural,80647.43,30394.94,201581.88,0.01,3,45.0,4,1,75051.34,322425.17,260357.25,17,stable
14308,32,Male,Semi-Urban,66447.77,8212.77,25003.36,0.97,7,26.97,0,2,84775.18,6309.09,439318.66,42,stable
14309,26,Female,Rural,67063.68,21369.0,168137.84,0.56,1,44.06,0,0,32191.95,444096.98,886943.2,4,stable
14310,35,Female,Rural,78856.67,33353.29,147517.53,0.97,3,72.26,4,1,54156.01,285946.63,153463.39,17,stable
14311,35,Female,Urban,59605.77,27692.8,429524.8,0.85,3,18.1,2,2,67348.55,271967.43,775728.54,48,stable
14312,28,Male,Semi-Urban,32421.24,13902.89,262760.71,0.19,4,20.8,2,0,47078.45,15850.25,711965.09,15,stable
14313,31,Female,Semi-Urban,59261.96,22078.59,156924.95,0.59,1,19.75,2,2,57002.64,157186.01,388614.61,37,stable
14314,32,Female,Urban,57836.18,26065.75,486092.97,0.28,4,78.61,2,0,44072.13,94615.6,347195.71,16,stable
14315,43,Female,Semi-Urban,47308.64,7263.45,116902.93,0.4,2,48.27,2,2,94583.93,353807.15,502697.47,21,stable
14316,33,Female,Semi-Urban,38933.13,11126.13,170033.6,0.74,3,55.85,3,1,22905.2,27101.33,387179.13,40,stable
14317,43,Female,Rural,59954.03,40770.38,125749.27,0.96,3,82.28,3,4,59511.09,93203.42,785356.71,13,stable
14318,40,Male,Urban,46925.73,31633.53,252459.21,0.17,8,68.28,4,0,54871.1,343617.22,958710.6,24,stable
14319,40,Male,Urban,44637.03,21333.67,275839.14,0.39,7,46.67,1,0,69525.43,110265.99,189377.19,46,stable
14320,48,Male,Rural,81414.05,32532.22,585096.82,0.35,3,13.25,0,1,45910.43,27560.37,986749.32,3,stable
14321,23,Female,Urban,70161.11,16708.14,128821.44,0.66,1,14.15,0,0,34844.86,37906.88,774986.21,3,stable
14322,30,Male,Urban,28371.56,8968.47,99785.38,0.45,2,29.76,2,1,78411.81,150413.59,722957.29,60,stable
14323,52,Male,Rural,88898.33,43394.77,583865.6,0.82,2,91.95,3,0,40930.07,235540.01,630833.99,25,stable
14324,32,Female,Rural,54341.03,31919.09,157623.4,0.04,3,96.63,5,0,37844.6,496690.23,977919.06,9,stable
14325,18,Female,Semi-Urban,61724.39,36810.2,378947.16,0.95,3,39.66,4,0,64964.49,304180.2,462628.94,43,stable
14326,32,Male,Semi-Urban,65645.05,12019.27,160408.46,0.99,4,73.01,1,1,2848.42,137742.32,994425.18,57,increase
14327,36,Male,Rural,69220.35,27906.15,117406.78,0.98,3,70.59,4,0,53342.57,442830.43,893515.69,43,stable
14328,18,Male,Urban,64024.36,33838.47,191126.21,0.3,2,37.05,3,0,90174.53,128150.9,225357.99,46,stable
14329,48,Female,Rural,40059.34,20741.38,75708.32,0.23,4,0.56,3,0,39367.44,355255.76,475179.93,37,stable
14330,27,Male,Rural,59666.86,40819.4,532036.99,0.08,4,41.4,2,1,88311.04,248719.52,250908.69,33,stable
14331,38,Male,Rural,66440.47,11715.61,203261.35,0.81,3,9.48,2,3,33006.24,258946.75,358962.53,58,stable
14332,32,Male,Semi-Urban,68809.16,25942.04,245451.0,0.9,3,79.09,0,0,12092.6,345700.15,121591.63,28,stable
14333,22,Male,Rural,34785.51,5107.41,62888.81,0.34,3,25.17,1,0,38842.51,475270.29,264983.5,17,stable
14334,24,Female,Urban,62204.79,27519.03,521930.95,0.17,4,43.99,3,2,34350.63,367617.96,480903.04,35,stable
14335,25,Male,Rural,64039.43,32676.57,630130.96,0.77,4,3.67,4,2,22139.28,308374.07,631481.04,36,stable
14336,45,Female,Rural,38663.37,5603.39,69798.45,0.37,3,89.8,5,1,37645.64,156840.01,776089.8,9,increase
14337,33,Male,Rural,60281.83,25316.01,328951.77,0.69,2,93.58,1,0,26246.35,79900.96,442926.98,37,stable
14338,29,Female,Semi-Urban,47034.67,32144.84,369778.65,0.43,3,77.45,3,0,28739.62,129508.0,476656.57,38,stable
14339,25,Male,Urban,41181.82,4989.44,40009.43,0.71,4,0.9,0,0,32097.88,346698.77,354660.98,0,stable
14340,46,Male,Urban,37066.2,7667.7,41766.19,0.71,0,25.73,1,1,85366.59,306248.66,518412.24,47,stable
14341,49,Female,Semi-Urban,46292.83,19800.88,189885.89,0.85,2,31.54,3,0,33521.38,35610.97,522414.78,34,stable
14342,46,Male,Semi-Urban,62036.64,32729.7,633193.48,0.68,0,10.4,3,0,56505.96,39495.81,706330.67,2,stable
14343,39,Male,Semi-Urban,14431.41,8580.35,92723.64,0.84,3,60.63,1,0,67219.99,297789.82,550723.02,4,stable
14344,37,Female,Urban,32228.83,8983.17,77551.41,0.24,2,96.1,2,1,25630.45,366886.52,831043.04,19,increase
14345,22,Female,Urban,42792.86,12886.71,177735.01,0.37,3,98.15,0,1,52940.06,29150.52,56935.74,16,stable
14346,32,Female,Rural,67879.83,38918.48,497295.25,0.86,4,16.26,2,2,68191.27,256602.68,822573.14,10,stable
14347,28,Male,Urban,48963.23,17258.2,177160.36,0.73,4,6.9,4,0,19454.4,5826.74,644787.41,51,stable
14348,18,Male,Semi-Urban,69099.16,43221.31,556133.64,0.24,1,2.4,0,0,13249.29,316813.07,490770.25,26,stable
14349,45,Female,Urban,43793.26,28553.79,404134.9,0.29,4,42.02,0,2,14018.62,108721.46,219470.6,40,stable
14350,28,Female,Urban,26978.64,16475.26,263891.99,0.4,3,9.64,4,0,78257.42,226584.26,268687.72,22,stable
14351,46,Female,Urban,28676.15,4312.08,34978.29,0.12,0,15.01,0,0,80628.4,492484.21,956043.23,57,stable
14352,43,Male,Urban,41473.26,17579.26,57866.17,0.83,6,43.49,3,0,58996.59,144654.3,561388.39,30,stable
14353,40,Male,Rural,25618.46,17106.28,325662.6,0.17,7,34.39,5,2,18260.79,174140.12,875764.11,6,stable
14354,41,Female,Semi-Urban,51478.42,34914.35,256603.38,0.88,4,46.76,3,1,88048.07,317975.73,487854.34,44,stable
14355,28,Female,Urban,78629.51,32682.28,389915.91,0.37,5,66.67,2,2,16939.11,176976.54,627069.61,10,stable
14356,53,Female,Semi-Urban,30023.5,10797.06,135768.58,0.02,5,0.61,2,1,50168.68,422836.94,257952.29,33,stable
14357,35,Female,Semi-Urban,61965.8,13205.53,48331.19,0.36,2,25.06,3,1,13794.77,379360.72,517597.1,54,stable
14358,38,Male,Urban,71888.53,50200.15,754116.71,0.42,0,21.6,0,1,32126.49,472955.25,891454.78,39,stable
14359,28,Female,Rural,44026.17,20776.77,103798.51,0.06,2,49.0,2,0,73627.12,239831.35,848762.76,35,stable
14360,25,Female,Rural,45921.0,6792.71,105317.52,0.36,4,59.93,0,1,98743.1,214207.81,467215.67,24,stable
14361,39,Male,Rural,30948.64,19381.33,100096.84,0.51,4,72.22,2,1,26863.29,175973.02,91673.67,6,stable
14362,37,Female,Urban,29740.45,14691.93,111187.31,0.95,1,57.54,2,2,59631.45,284949.16,408523.97,50,stable
14363,27,Female,Urban,52905.99,15819.91,126024.14,0.24,2,23.36,0,1,70171.68,41539.19,782937.66,44,stable
14364,20,Male,Urban,84425.1,17824.75,316012.32,0.3,1,75.77,2,1,95008.45,272670.6,786323.28,14,increase
14365,22,Female,Urban,41514.43,20718.1,106371.06,0.04,0,69.74,0,0,23454.43,416733.8,591481.3,8,stable
14366,46,Female,Urban,59454.43,6283.87,85274.72,0.1,1,99.5,1,0,67589.55,281576.51,966340.85,49,increase
14367,28,Female,Semi-Urban,36173.55,22370.44,212795.76,0.56,2,92.39,3,0,61493.87,410258.29,472305.52,5,stable
14368,31,Male,Semi-Urban,40409.08,19308.41,130267.91,0.96,5,14.75,3,1,5833.81,315031.89,56754.04,1,stable
14369,49,Female,Urban,34346.8,7811.69,22767.44,0.96,4,98.05,5,1,66220.47,313081.48,344385.85,49,increase
14370,23,Male,Rural,38978.75,20155.54,316706.31,0.36,2,26.99,1,0,92815.05,12798.11,715953.67,29,stable
14371,27,Male,Semi-Urban,51743.49,13342.49,68897.85,0.04,3,76.61,4,3,49516.81,433071.24,593857.25,45,increase
14372,27,Male,Urban,24556.72,15489.88,304502.89,0.29,2,16.44,1,2,86198.66,159900.69,341979.64,22,stable
14373,51,Female,Urban,48016.12,23868.32,241065.37,0.61,3,67.79,4,3,73378.01,464341.83,780341.46,52,stable
